Provider,PotentialFraud,IP_TotalClaims,IP_TotalReimbursed,IP_AvgReimbursed,IP_MaxReimbursed,IP_AvgLOS,IP_MaxLOS,IP_AvgDiagnosisCount,IP_AvgProcedureCount,IP_AvgDeductible,IP_UniquePatients,IP_UniqueAttendingPhysicians,IP_UniqueOperatingPhysicians,IP_AvgPatientAge,IP_AvgChronicConds,IP_DeadPatientCount,IP_AvgClaimDuration,IP_TotalDeductible,OP_TotalClaims,OP_TotalReimbursed,OP_AvgReimbursed,OP_MaxReimbursed,OP_AvgDiagnosisCount,OP_AvgProcedureCount,OP_AvgDeductible,OP_UniquePatients,OP_UniqueAttendingPhysicians,OP_UniqueOperatingPhysicians,OP_AvgPatientAge,OP_AvgChronicConds,OP_DeadPatientCount,OP_AvgClaimDuration,OP_TotalDeductible,IP_ReimbursedPerPatient,OP_ReimbursedPerPatient,IP_ClaimsPerPatient,OP_ClaimsPerPatient,TotalClaims,TotalReimbursed,TotalUniquePatients
PRV56873,0,1.0,6000.0,6000.0,6000.0,3.0,3.0,9.0,0.0,1068.0,1.0,1.0,0.0,82.0,6.0,0.0,3.0,1068.0,1.0,70.0,70.0,70.0,1.0,0.0,0.0,1.0,1.0,0.0,77.0,8.0,0.0,0.0,0.0,3000.0,35.0,0.5,0.5,2.0,6070.0,2.0
PRV56877,1,15.0,163000.0,10866.666666666666,46000.0,5.6,23.0,7.133333333333334,0.6,1068.0,11.0,6.0,4.0,77.6,6.333333333333333,0.0,5.6,16020.0,29.0,7410.0,255.51724137931035,1000.0,2.8275862068965516,0.0,1.7241379310344827,25.0,12.0,5.0,73.37931034482759,3.310344827586207,0.0,1.4482758620689655,50.0,13583.333333333334,285.0,1.25,1.1153846153846154,44.0,170410.0,36.0
PRV56878,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6660.0,256.15384615384613,1300.0,2.576923076923077,0.0,1.5384615384615385,8.0,1.0,2.0,80.15384615384616,4.0,0.0,0.038461538461538464,40.0,0.0,740.0,0.0,2.888888888888889,26.0,6660.0,8.0
PRV56879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8140.0,1162.857142857143,3300.0,2.4285714285714284,0.0,14.285714285714286,6.0,4.0,0.0,66.57142857142857,2.5714285714285716,0.0,0.14285714285714285,100.0,0.0,1162.857142857143,0.0,1.0,7.0,8140.0,6.0
PRV56880,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,260.0,130.0,200.0,4.5,0.0,0.0,2.0,2.0,0.0,69.0,6.0,0.0,0.0,0.0,0.0,86.66666666666667,0.0,0.6666666666666666,2.0,260.0,2.0
PRV56881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,17200.0,220.51282051282053,2200.0,2.4871794871794872,0.0,1.9230769230769231,31.0,5.0,4.0,71.2948717948718,4.653846153846154,1.0,1.8205128205128205,150.0,0.0,537.5,0.0,2.4375,78.0,17200.0,31.0
PRV56882,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4050.0,192.85714285714286,1200.0,2.5714285714285716,0.0,1.9047619047619047,10.0,4.0,1.0,75.57142857142857,3.0952380952380953,0.0,1.9047619047619047,40.0,0.0,368.1818181818182,0.0,1.9090909090909092,21.0,4050.0,10.0
PRV56884,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1440.0,180.0,900.0,2.875,0.0,12.5,8.0,5.0,1.0,72.875,5.625,0.0,1.0,100.0,0.0,160.0,0.0,0.8888888888888888,8.0,1440.0,8.0
PRV56885,0,9.0,66000.0,7333.333333333333,14000.0,5.555555555555555,20.0,8.0,0.6666666666666666,1068.0,5.0,2.0,2.0,71.55555555555556,6.0,0.0,5.555555555555555,9612.0,1.0,50.0,50.0,50.0,1.0,0.0,0.0,1.0,1.0,0.0,62.0,5.0,0.0,0.0,0.0,11000.0,25.0,1.5,0.5,10.0,66050.0,6.0
PRV56886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1360.0,123.63636363636364,500.0,3.1818181818181817,0.0,0.0,3.0,5.0,1.0,78.0,6.7272727272727275,0.0,2.6363636363636362,0.0,0.0,340.0,0.0,2.75,11.0,1360.0,3.0
PRV56887,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,9120.0,253.33333333333334,2700.0,2.3055555555555554,0.0,6.388888888888889,11.0,4.0,3.0,83.38888888888889,3.111111111111111,0.0,0.6111111111111112,230.0,0.0,760.0,0.0,3.0,36.0,9120.0,11.0
PRV56888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6050.0,605.0,3000.0,3.8,0.0,1.0,10.0,7.0,4.0,72.0,4.5,0.0,0.2,10.0,0.0,550.0,0.0,0.9090909090909091,10.0,6050.0,10.0
PRV56889,0,5.0,110000.0,22000.0,57000.0,9.2,16.0,9.2,1.0,1068.0,5.0,2.0,1.0,72.6,6.2,0.0,9.2,5340.0,45.0,16550.0,367.77777777777777,3300.0,2.466666666666667,0.0,10.0,27.0,10.0,6.0,72.33333333333333,4.555555555555555,1.0,0.17777777777777778,450.0,18333.333333333332,591.0714285714286,0.8333333333333334,1.6071428571428572,50.0,126550.0,32.0
PRV56890,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4270.0,355.8333333333333,1500.0,2.3333333333333335,0.0,5.0,5.0,1.0,0.0,84.0,3.9166666666666665,0.0,0.9166666666666666,60.0,0.0,711.6666666666666,0.0,2.0,12.0,4270.0,5.0
PRV56891,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,2.0,0.0,20.0,1.0,1.0,0.0,47.0,5.0,0.0,0.0,20.0,0.0,5.0,0.0,0.5,1.0,10.0,1.0
PRV56892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3180.0,244.6153846153846,1600.0,2.4615384615384617,0.0,0.0,5.0,1.0,1.0,71.76923076923077,3.769230769230769,0.0,0.38461538461538464,0.0,0.0,530.0,0.0,2.1666666666666665,13.0,3180.0,5.0
PRV56893,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3020.0,431.42857142857144,1500.0,2.2857142857142856,0.0,0.0,7.0,4.0,1.0,80.14285714285714,5.0,0.0,2.7142857142857144,0.0,0.0,377.5,0.0,0.875,7.0,3020.0,7.0
PRV56894,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4360.0,167.69230769230768,2100.0,2.3461538461538463,0.0,0.0,23.0,6.0,3.0,72.65384615384616,3.769230769230769,0.0,1.9615384615384615,0.0,0.0,181.66666666666666,0.0,1.0833333333333333,26.0,4360.0,23.0
PRV56895,0,13.0,145000.0,11153.846153846154,36000.0,7.846153846153846,22.0,7.538461538461538,0.5384615384615384,1068.0,13.0,7.0,4.0,76.84615384615384,5.538461538461538,1.0,7.846153846153846,13884.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,32.0,5.0,0.0,1.0,0.0,10357.142857142857,0.0,0.9285714285714286,0.5,14.0,145000.0,14.0
PRV56896,0,3.0,60000.0,20000.0,57000.0,9.333333333333334,21.0,9.0,1.3333333333333333,1068.0,3.0,3.0,3.0,65.66666666666667,4.666666666666667,0.0,9.333333333333334,3204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.75,0.0,3.0,60000.0,3.0
PRV56897,0,8.0,62000.0,7750.0,17000.0,5.25,15.0,8.625,1.125,1068.0,8.0,5.0,5.0,73.5,5.75,0.0,5.25,7476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6888.888888888889,0.0,0.8888888888888888,0.0,8.0,62000.0,8.0
PRV56900,0,2.0,19000.0,9500.0,16000.0,5.0,6.0,7.5,0.5,1068.0,2.0,1.0,1.0,84.5,6.0,0.0,5.0,2136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6333.333333333333,0.0,0.6666666666666666,0.0,2.0,19000.0,2.0
PRV56901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,10190.0,154.3939393939394,1200.0,2.8333333333333335,0.0,0.30303030303030304,48.0,6.0,4.0,72.92424242424242,4.393939393939394,0.0,0.8333333333333334,20.0,0.0,207.9591836734694,0.0,1.346938775510204,66.0,10190.0,48.0
PRV56902,0,1.0,4000.0,4000.0,4000.0,3.0,3.0,9.0,0.0,1068.0,1.0,1.0,0.0,81.0,4.0,0.0,3.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.5,0.0,1.0,4000.0,1.0
PRV56903,0,2.0,57000.0,28500.0,49000.0,10.0,12.0,9.0,2.0,1068.0,2.0,2.0,2.0,67.0,8.0,0.0,10.0,2136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000.0,0.0,0.6666666666666666,0.0,2.0,57000.0,2.0
PRV56904,0,4.0,28000.0,7000.0,13000.0,5.5,9.0,9.25,0.75,1068.0,4.0,4.0,3.0,69.75,5.75,0.0,5.5,4272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600.0,0.0,0.8,0.0,4.0,28000.0,4.0
PRV56905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6080.0,405.3333333333333,1600.0,3.2666666666666666,0.0,3.3333333333333335,13.0,9.0,4.0,72.66666666666667,5.533333333333333,0.0,4.666666666666667,50.0,0.0,434.2857142857143,0.0,1.0714285714285714,15.0,6080.0,13.0
PRV56906,0,6.0,51000.0,8500.0,23000.0,8.333333333333334,17.0,7.666666666666667,0.6666666666666666,1068.0,6.0,5.0,4.0,66.5,5.666666666666667,0.0,8.333333333333334,6408.0,1.0,1100.0,1100.0,1100.0,2.0,0.0,0.0,1.0,1.0,0.0,56.0,9.0,0.0,0.0,0.0,7285.714285714285,550.0,0.8571428571428571,0.5,7.0,52100.0,7.0
PRV56907,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5820.0,388.0,2200.0,1.8,0.0,0.0,15.0,1.0,1.0,72.93333333333334,3.8,0.0,1.3333333333333333,0.0,0.0,363.75,0.0,0.9375,15.0,5820.0,15.0
PRV56908,0,1.0,5000.0,5000.0,5000.0,0.0,0.0,9.0,0.0,1068.0,1.0,1.0,0.0,66.0,4.0,0.0,0.0,1068.0,1.0,60.0,60.0,60.0,1.0,0.0,0.0,1.0,1.0,0.0,71.0,1.0,0.0,0.0,0.0,2500.0,30.0,0.5,0.5,2.0,5060.0,2.0
PRV56909,0,3.0,17000.0,5666.666666666667,7000.0,5.0,8.0,8.0,0.6666666666666666,1068.0,2.0,3.0,2.0,47.0,3.6666666666666665,0.0,5.0,3204.0,4.0,1590.0,397.5,1100.0,3.0,0.0,0.0,4.0,1.0,0.0,77.75,4.0,0.0,1.75,0.0,5666.666666666667,318.0,1.0,0.8,7.0,18590.0,6.0
PRV56910,0,4.0,37200.0,9300.0,18000.0,3.25,5.0,8.0,1.0,1068.0,4.0,1.0,1.0,66.5,3.75,0.0,3.25,4272.0,1.0,60.0,60.0,60.0,1.0,0.0,0.0,1.0,1.0,0.0,70.0,6.0,0.0,0.0,0.0,7440.0,30.0,0.8,0.5,5.0,37260.0,5.0
PRV56912,0,7.0,90000.0,12857.142857142857,56000.0,5.285714285714286,12.0,8.571428571428571,0.8571428571428571,1068.0,7.0,5.0,5.0,74.42857142857143,6.285714285714286,0.0,5.285714285714286,7476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11250.0,0.0,0.875,0.0,7.0,90000.0,7.0
PRV56914,0,6.0,70000.0,11666.666666666666,33000.0,7.333333333333333,15.0,7.833333333333333,0.8333333333333334,1068.0,6.0,1.0,1.0,70.0,6.166666666666667,0.0,7.333333333333333,6408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.8571428571428571,0.0,6.0,70000.0,6.0
PRV56915,0,4.0,30900.0,7725.0,20000.0,5.75,13.0,9.25,0.75,1068.0,4.0,4.0,4.0,81.5,7.25,0.0,5.75,4272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6180.0,0.0,0.8,0.0,4.0,30900.0,4.0
PRV56916,0,11.0,113700.0,10336.363636363636,29000.0,4.2727272727272725,9.0,7.545454545454546,0.5454545454545454,1068.0,10.0,3.0,4.0,71.0909090909091,6.545454545454546,0.0,4.2727272727272725,11748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10336.363636363636,0.0,1.0,0.0,11.0,113700.0,10.0
PRV56917,0,2.0,13000.0,6500.0,7000.0,3.5,7.0,8.0,0.5,1068.0,2.0,2.0,1.0,66.5,7.0,0.0,3.5,2136.0,6.0,1880.0,313.3333333333333,1100.0,2.8333333333333335,0.0,0.0,6.0,5.0,3.0,66.16666666666667,4.666666666666667,0.0,0.0,0.0,4333.333333333333,268.57142857142856,0.6666666666666666,0.8571428571428571,8.0,14880.0,8.0
PRV56918,1,7.0,142000.0,20285.714285714286,57000.0,11.571428571428571,35.0,8.571428571428571,1.0,1068.0,7.0,7.0,3.0,69.57142857142857,4.428571428571429,0.0,11.571428571428571,7476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.875,0.0,7.0,142000.0,7.0
PRV56919,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,15.0,20.0,4.5,0.0,0.0,2.0,1.0,1.0,77.5,5.0,0.0,1.5,0.0,0.0,10.0,0.0,0.6666666666666666,2.0,30.0,2.0
PRV56920,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,80.0,80.0,4.0,0.0,0.0,1.0,1.0,1.0,74.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.5,1.0,80.0,1.0
PRV56923,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6030.0,147.0731707317073,1000.0,2.7804878048780486,0.0,7.560975609756097,27.0,1.0,1.0,75.2439024390244,3.8780487804878048,0.0,0.975609756097561,310.0,0.0,215.35714285714286,0.0,1.4642857142857142,41.0,6030.0,27.0
PRV56926,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,20.0,20.0,3.0,0.0,0.0,1.0,1.0,1.0,75.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.5,1.0,20.0,1.0
PRV56928,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,6530.0,204.0625,1100.0,2.96875,0.0,3.4375,28.0,2.0,2.0,72.9375,5.09375,0.0,1.0,110.0,0.0,225.17241379310346,0.0,1.103448275862069,32.0,6530.0,28.0
PRV56929,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,7670.0,170.44444444444446,2200.0,2.1777777777777776,0.0,3.111111111111111,32.0,2.0,2.0,72.24444444444444,4.844444444444444,0.0,1.8444444444444446,140.0,0.0,232.42424242424244,0.0,1.3636363636363635,45.0,7670.0,32.0
PRV56930,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6680.0,278.3333333333333,2400.0,3.0833333333333335,0.0,0.0,19.0,2.0,1.0,76.29166666666667,3.9166666666666665,0.0,1.6666666666666667,0.0,0.0,334.0,0.0,1.2,24.0,6680.0,19.0
PRV56931,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6610.0,314.76190476190476,1700.0,3.0476190476190474,0.0,0.0,17.0,2.0,1.0,69.28571428571429,3.8095238095238093,0.0,1.0952380952380953,0.0,0.0,367.22222222222223,0.0,1.1666666666666667,21.0,6610.0,17.0
PRV56932,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,810.0,90.0,300.0,1.4444444444444444,0.0,3.3333333333333335,8.0,2.0,1.0,78.88888888888889,5.0,0.0,2.2222222222222223,30.0,0.0,90.0,0.0,1.0,9.0,810.0,8.0
PRV56933,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4660.0,388.3333333333333,1600.0,3.1666666666666665,0.0,0.0,12.0,2.0,2.0,65.33333333333333,4.0,0.0,3.25,0.0,0.0,358.46153846153845,0.0,0.9230769230769231,12.0,4660.0,12.0
PRV56934,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,450.0,75.0,100.0,2.6666666666666665,0.0,0.0,6.0,3.0,2.0,75.83333333333333,1.8333333333333333,0.0,0.0,0.0,0.0,64.28571428571429,0.0,0.8571428571428571,6.0,450.0,6.0
PRV56935,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13190.0,549.5833333333334,3300.0,2.5,0.0,0.0,15.0,1.0,1.0,74.33333333333333,4.208333333333333,0.0,1.25,0.0,0.0,824.375,0.0,1.5,24.0,13190.0,15.0
PRV56937,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,310.0,62.0,200.0,1.8,0.0,0.0,5.0,2.0,0.0,65.6,3.2,0.0,6.8,0.0,0.0,51.666666666666664,0.0,0.8333333333333334,5.0,310.0,5.0
PRV56938,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3840.0,174.54545454545453,900.0,2.090909090909091,0.0,3.6363636363636362,21.0,4.0,3.0,73.4090909090909,4.181818181818182,0.0,2.5,80.0,0.0,174.54545454545453,0.0,1.0,22.0,3840.0,21.0
PRV56939,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5080.0,317.5,1900.0,3.375,0.0,5.0,15.0,4.0,4.0,70.9375,4.625,0.0,1.0,80.0,0.0,317.5,0.0,1.0,16.0,5080.0,15.0
PRV56941,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4280.0,203.8095238095238,800.0,2.5238095238095237,0.0,4.761904761904762,20.0,1.0,1.0,73.95238095238095,4.0,1.0,2.857142857142857,100.0,0.0,203.8095238095238,0.0,1.0,21.0,4280.0,20.0
PRV56942,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6960.0,290.0,2100.0,2.75,0.0,1.6666666666666667,23.0,6.0,3.0,76.45833333333333,5.083333333333333,0.0,0.9583333333333334,40.0,0.0,290.0,0.0,1.0,24.0,6960.0,23.0
PRV56944,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,180.0,60.0,100.0,1.3333333333333333,0.0,0.0,3.0,1.0,0.0,76.66666666666667,4.0,0.0,0.0,0.0,0.0,45.0,0.0,0.75,3.0,180.0,3.0
PRV56945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,21400.0,375.43859649122805,3300.0,3.0526315789473686,0.0,2.6315789473684212,41.0,2.0,2.0,75.03508771929825,4.368421052631579,0.0,2.0,150.0,0.0,509.5238095238095,0.0,1.3571428571428572,57.0,21400.0,41.0
PRV56946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,120.0,60.0,100.0,4.5,0.0,0.0,1.0,2.0,0.0,67.0,7.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,2.0,120.0,1.0
PRV56947,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,580.0,193.33333333333334,500.0,4.666666666666667,0.0,6.666666666666667,3.0,2.0,0.0,72.33333333333333,4.333333333333333,0.0,1.0,20.0,0.0,145.0,0.0,0.75,3.0,580.0,3.0
PRV56948,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,670.0,223.33333333333334,500.0,2.0,0.0,0.0,3.0,2.0,0.0,78.66666666666667,2.6666666666666665,0.0,0.0,0.0,0.0,167.5,0.0,0.75,3.0,670.0,3.0
PRV56949,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,31960.0,307.3076923076923,3300.0,2.7403846153846154,0.0,4.8076923076923075,43.0,2.0,2.0,72.84615384615384,4.509615384615385,2.0,1.5673076923076923,500.0,0.0,726.3636363636364,0.0,2.3636363636363638,104.0,31960.0,43.0
PRV56950,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1140.0,380.0,600.0,2.6666666666666665,0.0,0.0,3.0,1.0,0.0,65.33333333333333,6.666666666666667,0.0,0.0,0.0,0.0,285.0,0.0,0.75,3.0,1140.0,3.0
PRV56951,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5170.0,272.10526315789474,1900.0,2.8421052631578947,0.0,3.6842105263157894,8.0,3.0,1.0,73.52631578947368,5.684210526315789,0.0,2.526315789473684,70.0,0.0,574.4444444444445,0.0,2.111111111111111,19.0,5170.0,8.0
PRV56953,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2870.0,143.5,700.0,2.45,0.0,7.0,19.0,3.0,3.0,75.1,4.2,0.0,1.55,140.0,0.0,143.5,0.0,1.0,20.0,2870.0,19.0
PRV56954,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2910.0,145.5,600.0,2.55,0.0,0.0,19.0,3.0,2.0,75.45,4.65,0.0,2.05,0.0,0.0,145.5,0.0,1.0,20.0,2910.0,19.0
PRV56956,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2810.0,562.0,2600.0,1.8,0.0,0.0,5.0,1.0,1.0,67.6,2.8,0.0,4.0,0.0,0.0,468.3333333333333,0.0,0.8333333333333334,5.0,2810.0,5.0
PRV56957,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,44400.0,321.7391304347826,4060.0,2.5579710144927534,0.0,4.27536231884058,108.0,1.0,1.0,69.94202898550725,4.340579710144928,0.0,1.1884057971014492,590.0,0.0,407.3394495412844,0.0,1.2660550458715596,138.0,44400.0,108.0
PRV56958,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4980.0,383.0769230769231,2100.0,2.769230769230769,0.0,0.0,12.0,2.0,2.0,75.23076923076923,4.461538461538462,0.0,3.076923076923077,0.0,0.0,383.0769230769231,0.0,1.0,13.0,4980.0,12.0
PRV56960,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2540.0,317.5,800.0,2.375,0.0,3.75,8.0,3.0,2.0,70.75,4.75,0.0,0.0,30.0,0.0,282.22222222222223,0.0,0.8888888888888888,8.0,2540.0,8.0
PRV56963,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1440.0,240.0,1000.0,2.8333333333333335,0.0,0.0,6.0,2.0,1.0,78.83333333333333,3.6666666666666665,0.0,0.0,0.0,0.0,205.71428571428572,0.0,0.8571428571428571,6.0,1440.0,6.0
PRV56964,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1000.0,200.0,500.0,2.4,0.0,0.0,5.0,3.0,0.0,68.8,3.2,0.0,0.0,0.0,0.0,166.66666666666666,0.0,0.8333333333333334,5.0,1000.0,5.0
PRV56965,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,650.0,216.66666666666666,600.0,1.3333333333333333,0.0,0.0,3.0,2.0,0.0,74.66666666666667,2.3333333333333335,0.0,0.0,0.0,0.0,162.5,0.0,0.75,3.0,650.0,3.0
